,reqnum,unitname,attnum,status
56798,2374,D00483206,1,0
56799,2374,D00483207,1,0
56800,2374,D00483208,1,0
56801,2374,D00483209,1,0
56802,2374,D00483210,1,0
56803,2374,D00483211,1,0
56804,2374,D00483212,1,0
56805,2374,D00483213,1,0
56806,2374,D00483214,1,0
56807,2374,D00483215,1,0
56808,2374,D00483218,1,0
56809,2374,D00483219,1,0
56810,2374,D00483223,1,0
56811,2374,D00483224,1,0
56812,2374,D00483228,1,0
56813,2374,D00483229,1,0
56814,2374,D00483230,1,0
56815,2374,D00483239,1,0
56816,2374,D00483241,1,0
56817,2374,D00483243,1,0
56818,2374,D00483244,1,0
56819,2374,D00483245,1,0
56820,2374,D00483246,1,0
56821,2374,D00483247,1,0
56822,2374,D00483380,1,0
56823,2374,D00483385,1,0
56824,2374,D00483386,1,0
56825,2374,D00483387,1,0
56826,2374,D00483392,1,0
56827,2374,D00483393,1,0
56828,2374,D00483394,1,0
56829,2374,D00483395,1,0
56830,2374,D00483396,1,0
56831,2374,D00483398,1,0
56832,2374,D00483402,1,0
56833,2374,D00483405,1,0
56834,2374,D00483409,1,0
56835,2374,D00483423,1,0
56836,2374,D00483424,1,0
56837,2374,D00483425,1,0
56838,2374,D00483426,1,0
56839,2374,D00483427,1,0
56840,2374,D00483428,1,0
56841,2374,D00483429,1,0
56842,2374,D00483432,1,0
56843,2374,D00483433,1,0
56844,2374,D00483434,1,0
56845,2374,D00483435,1,0
56846,2374,D00483437,1,0
56847,2374,D00483438,1,0
56848,2374,D00483439,1,0
56849,2374,D00483440,1,0
56850,2374,D00483441,1,0
56851,2374,D00483442,1,0
56852,2374,D00483462,1,0
56853,2374,D00483463,1,0
56854,2374,D00483464,1,0
56855,2374,D00483465,1,0
56856,2374,D00483466,1,0
56857,2374,D00483467,1,0
56858,2374,D00483469,1,0
56859,2374,D00483470,1,0
56860,2374,D00483472,1,0
56861,2374,D00483473,1,0
56862,2374,D00483474,1,0
56863,2374,D00483475,1,0
56864,2374,D00483476,1,0
56865,2374,D00483477,1,0
56866,2374,D00483478,1,0
56867,2374,D00483479,1,0
56868,2374,D00483480,1,0
56869,2374,D00483481,1,0
56870,2374,D00483484,1,0
56871,2374,D00483486,1,0
56872,2374,D00483487,1,0
56873,2374,D00483488,1,0
56874,2374,D00483489,1,0
56875,2374,D00483490,1,0
56876,2374,D00483491,1,0
56877,2374,D00483492,1,0
56878,2374,D00483493,1,0
56879,2374,D00483494,1,0
56880,2374,D00483495,1,0
56881,2374,D00483496,1,0
56882,2374,D00484456,1,0
56883,2374,D00484457,1,0
56884,2374,D00484458,1,0
56885,2374,D00484459,1,0
56886,2374,D00484460,1,0
56887,2374,D00484461,1,0
56888,2374,D00484462,1,0
56889,2374,D00484463,1,0
56890,2374,D00484464,1,0
56891,2374,D00484465,1,0
56892,2374,D00484467,1,0
56893,2374,D00484468,1,0
56894,2374,D00484469,1,0
56895,2374,D00484470,1,0
56896,2374,D00484471,1,0
56897,2374,D00484473,1,0
56898,2374,D00484474,1,0
56899,2374,D00484475,1,0
56900,2374,D00484476,1,0
56901,2374,D00484477,1,0
56902,2374,D00484478,1,0
56903,2374,D00484479,1,0
56904,2374,D00484480,1,0
56905,2374,D00484481,1,0
56906,2374,D00484482,1,0
56907,2374,D00484483,1,0
56908,2374,D00484484,1,0
56909,2374,D00484485,1,0
56910,2374,D00484486,1,0
56911,2374,D00484487,1,0
56912,2374,D00484488,1,0
56913,2374,D00484489,1,0
56914,2374,D00484490,1,0
56915,2374,D00484491,1,0
56916,2374,D00484492,1,0
56917,2374,D00484493,1,0
56918,2374,D00484494,1,0
56919,2374,D00484495,1,0
56920,2374,D00484496,1,0
56921,2374,D00484497,1,0
56922,2374,D00484498,1,0
56923,2374,D00484499,1,0
56924,2374,D00484500,1,0
56925,2374,D00484501,1,0
56926,2374,D00484502,1,0
56927,2374,D00484503,1,0
56928,2374,D00484504,1,0
56929,2374,D00484505,1,0
56930,2374,D00484506,1,0
56931,2374,D00484508,1,0
56932,2374,D00484509,1,0
56933,2374,D00484510,1,0
56934,2374,D00484511,1,0
56935,2374,D00484513,1,0
56936,2374,D00484514,1,0
56937,2374,D00484515,1,0
56938,2374,D00484516,1,0
56939,2374,D00484517,1,0
56940,2374,D00484518,1,0
56941,2374,D00484519,1,0
56942,2374,D00484520,1,0
56943,2374,D00484521,1,0
56944,2374,D00484522,1,0
56945,2374,D00484523,1,0
56946,2374,D00484524,1,0
56947,2374,D00484525,1,0
56948,2374,D00484527,1,0
56949,2374,D00484528,1,0
56950,2374,D00484531,1,0
56951,2374,D00484534,1,0
56952,2374,D00484535,1,0
56953,2374,D00484536,1,0
56954,2374,D00484539,1,0
56955,2374,D00484540,1,0
56956,2374,D00484542,1,0
56957,2374,D00484543,1,0
56958,2374,D00484544,1,0
56959,2374,D00484545,1,0
56960,2374,D00484546,1,0
56961,2374,D00484547,1,0
56962,2374,D00484548,1,0
56963,2374,D00484549,1,0
56964,2374,D00484550,1,0
56965,2374,D00484551,1,0
56966,2374,D00484552,1,0
56967,2374,D00484553,1,0
56968,2374,D00484555,1,0
56969,2374,D00484556,1,0
56970,2374,D00484557,1,0
56971,2374,D00484559,1,0
56972,2374,D00484560,1,0
56973,2374,D00484561,1,0
56974,2374,D00484562,1,0
56975,2374,D00484563,1,0
56976,2374,D00484564,1,0
56977,2374,D00484565,1,0
56978,2374,D00484566,2,0
56979,2374,D00484567,1,0
56980,2374,D00484569,1,0
56981,2374,D00484570,1,0
56982,2374,D00484571,1,0
56983,2374,D00484572,1,0
56984,2374,D00484573,1,0
56985,2374,D00484574,1,0
56986,2374,D00484575,1,0
56987,2374,D00484576,1,0
56988,2374,D00484577,1,0
56989,2374,D00484579,1,0
56990,2374,D00484580,1,0
56991,2374,D00484581,1,0
56992,2374,D00484582,1,0
56993,2374,D00484583,1,0
56994,2374,D00484585,1,0
56995,2374,D00484586,1,0
56996,2374,D00484587,1,0
56997,2374,D00484588,1,0
56998,2374,D00484589,1,0
56999,2374,D00484590,1,0
57000,2374,D00484591,1,0
57001,2374,D00484592,1,0
57002,2374,D00484593,1,0
57003,2374,D00484594,1,0
57004,2374,D00484595,1,0
57005,2374,D00484596,1,0
57006,2374,D00484597,1,0
57007,2374,D00484598,1,0
57008,2374,D00484599,1,0
57009,2374,D00484600,1,0
57010,2374,D00484601,1,0
57011,2374,D00484603,1,0
57012,2374,D00484604,1,0
57013,2374,D00484605,1,0
57014,2374,D00484606,1,0
57015,2374,D00484607,1,0
57016,2374,D00484608,1,0
57017,2374,D00484609,1,0
57018,2374,D00484610,1,0
57019,2374,D00484611,1,0
57020,2374,D00484612,1,0
57021,2374,D00484613,1,0
57022,2374,D00484614,1,0
57023,2374,D00484615,1,0
57024,2374,D00484616,1,0
57025,2374,D00484617,1,0
57026,2374,D00484618,1,0
57027,2374,D00484619,1,0
57028,2374,D00484620,1,0
57029,2374,D00484621,1,0
57030,2374,D00484622,1,0
57031,2374,D00484623,1,0
57032,2374,D00484624,1,0
57033,2374,D00484625,1,0
57034,2374,D00484626,1,0
57035,2374,D00484627,1,0
57036,2374,D00484628,1,0
57037,2374,D00484765,1,0
57038,2374,D00484770,1,0
57039,2374,D00484771,1,0
57040,2374,D00484772,1,0
57041,2374,D00484773,1,0
57042,2374,D00484774,1,0
57043,2374,D00484775,1,0
57044,2374,D00484776,1,0
57045,2374,D00484777,1,0
57046,2374,D00484778,1,0
57047,2374,D00484779,1,0
57048,2374,D00484782,1,0
57049,2374,D00484783,1,0
57050,2374,D00484784,1,0
57051,2374,D00484785,1,0
57052,2374,D00484786,2,0
57053,2374,D00484787,1,0
57054,2374,D00484788,1,0
57055,2374,D00484789,1,0
57056,2374,D00484790,1,0
57057,2374,D00484791,1,0
57058,2374,D00484792,1,0
57059,2374,D00484793,1,0
57060,2374,D00484794,1,0
57061,2374,D00484795,1,0
57062,2374,D00484796,1,0
57063,2374,D00484797,1,0
57064,2374,D00484798,1,0
57065,2374,D00484799,1,0
57066,2374,D00484800,1,0
57067,2374,D00484801,1,0
57068,2374,D00484802,1,0
57069,2374,D00484803,1,0
57070,2374,D00484804,1,0
57071,2374,D00484805,1,0
57072,2374,D00484806,1,0
57073,2374,D00484807,1,0
57074,2374,D00484808,1,0
57075,2374,D00484809,1,0
57076,2374,D00484810,1,0
57077,2374,D00484811,1,0
57078,2374,D00484812,1,0
57079,2374,D00484813,1,0
57080,2374,D00484814,1,0
57081,2374,D00484815,1,0
57082,2374,D00484816,1,0
57083,2374,D00484817,1,0
57084,2374,D00484818,1,0
57085,2374,D00484819,1,0
57086,2374,D00484820,1,0
57087,2374,D00484821,1,0
57088,2374,D00484822,1,0
57089,2374,D00484823,1,0
57090,2374,D00484824,1,0
57091,2374,D00484825,1,0
57092,2374,D00484826,1,0
57093,2374,D00484827,1,0
57094,2374,D00484828,1,0
57095,2374,D00484829,1,0
57096,2374,D00484830,1,0
57097,2374,D00484831,1,0
57098,2374,D00484832,1,0
57099,2374,D00484833,1,0
57100,2374,D00484834,1,0
57101,2374,D00484835,1,0
57102,2374,D00484836,1,0
57103,2374,D00484837,1,0
57104,2374,D00484838,1,0
57105,2374,D00484839,1,0
57106,2374,D00484840,1,0
57107,2374,D00484841,1,0
57108,2374,D00484842,1,0
57109,2374,D00484843,1,0
57110,2374,D00484844,1,0
57111,2374,D00484845,1,0
57112,2374,D00484846,1,0
57113,2374,D00484847,1,0
57114,2374,D00484848,1,0
57115,2374,D00484849,1,0
57116,2374,D00484850,1,0
57117,2374,D00484851,1,0
57118,2374,D00484852,1,0
57119,2374,D00484853,1,0
57120,2374,D00484854,1,0
57121,2374,D00484856,1,0
57122,2374,D00484857,1,0
57123,2374,D00484858,1,0
57124,2374,D00484859,1,0
57125,2374,D00484860,1,0
57126,2374,D00484861,1,0
57127,2374,D00484862,1,0
57128,2374,D00484863,1,0
57129,2374,D00484864,1,0
57130,2374,D00484866,1,0
57131,2374,D00484867,1,0
57132,2374,D00484868,1,0
57133,2374,D00484869,1,0
57134,2374,D00484870,1,0
57135,2374,D00484872,1,0
57136,2374,D00484873,2,0
57137,2374,D00484874,1,0
57138,2374,D00484875,1,0
57139,2374,D00484876,1,0
57140,2374,D00484877,1,0
57141,2374,D00484878,1,0
57142,2374,D00484879,1,0
57143,2374,D00484880,1,0
57144,2374,D00484881,1,0
57145,2374,D00484882,1,0
57146,2374,D00484883,1,0
57147,2374,D00484884,1,0
57148,2374,D00484885,1,0
57149,2374,D00484886,1,0
57150,2374,D00484887,1,0
57151,2374,D00484888,1,0
57152,2374,D00484889,1,0
57153,2374,D00484890,1,0
57154,2374,D00484891,1,0
57155,2374,D00484892,1,0
57156,2374,D00484893,1,0
57157,2374,D00484894,1,0
57158,2374,D00484895,1,0
57159,2374,D00484896,1,0
57160,2374,D00484897,1,0
57161,2374,D00484898,1,0
57162,2374,D00484899,1,0
57163,2374,D00484900,1,0
57164,2374,D00484901,1,0
57165,2374,D00484902,1,0
57166,2374,D00484903,1,0
57167,2374,D00484904,1,0
57168,2374,D00484905,1,0
57169,2374,D00484909,1,0
57170,2374,D00484910,1,0
57171,2374,D00484911,1,0
57172,2374,D00484912,1,0
57173,2374,D00484913,1,0
57174,2374,D00484914,1,0
57175,2374,D00484915,1,0
57176,2374,D00484916,1,0
57177,2374,D00484917,1,0
57178,2374,D00484918,1,0
57179,2374,D00484919,1,0
57180,2374,D00484920,1,0
57181,2374,D00484921,1,0
57182,2374,D00484922,1,0
57183,2374,D00484923,1,0
57184,2374,D00484924,1,0
57185,2374,D00484925,1,0
57186,2374,D00484926,1,0
57187,2374,D00484927,1,0
57188,2374,D00484929,1,0
57189,2374,D00484931,1,0
57190,2374,D00484932,1,0
57191,2374,D00484934,1,0
57192,2374,D00484935,1,0
57193,2374,D00484937,1,0
57194,2374,D00484938,1,0
57195,2374,D00484939,1,0
57196,2374,D00484940,1,0
57197,2374,D00484941,1,0
57198,2374,D00484942,1,0
57199,2374,D00484943,1,0
57200,2374,D00484944,1,0
57201,2374,D00484945,1,0
57202,2374,D00484946,1,0
57203,2374,D00484947,1,0
57204,2374,D00484948,1,0
57205,2374,D00484949,1,0
57206,2374,D00484950,1,0
57207,2374,D00484951,1,0
57208,2374,D00484952,1,0
57209,2374,D00484953,1,0
57210,2374,D00484954,1,0
57211,2374,D00484956,1,0
57212,2374,D00484958,1,0
57213,2374,D00484959,1,0
57214,2374,D00484960,1,0
57215,2374,D00484961,1,0
57216,2374,D00484962,1,0
57217,2374,D00484963,1,0
57218,2374,D00484964,1,0
57219,2374,D00484965,1,0
57220,2374,D00484966,1,0
57221,2374,D00484968,1,0
57222,2374,D00484969,1,0
57223,2374,D00484970,1,0
57224,2374,D00484971,1,0
57225,2374,D00484972,1,0
57226,2374,D00484973,1,0
57227,2374,D00484974,1,0
57228,2374,D00484975,1,0
57229,2374,D00484976,1,0
57230,2374,D00484977,1,0
57231,2374,D00484978,1,0
57232,2374,D00484980,1,0
57233,2374,D00484981,1,0
57234,2374,D00484982,1,0
57235,2374,D00484983,1,0
57236,2374,D00484984,1,0
57237,2374,D00484985,1,0
57238,2374,D00484986,1,0
57239,2374,D00484987,1,0
57240,2374,D00484988,1,0
57241,2374,D00484989,1,0
57242,2374,D00484990,1,0
57243,2374,D00484991,1,0
57244,2374,D00484992,1,0
57245,2374,D00484993,1,0
57246,2374,D00484994,1,0
57247,2374,D00484995,1,0
57248,2374,D00484996,1,0
57249,2374,D00484997,1,0
57250,2374,D00484998,1,0
57251,2374,D00484999,1,0
57252,2374,D00485000,1,0
57253,2374,D00485001,1,0
57254,2374,D00485002,1,0
57255,2374,D00485003,1,0
57256,2374,D00485004,1,0
57257,2374,D00485005,1,0
57258,2374,D00485006,1,0
57259,2374,D00485007,1,0
57260,2374,D00485008,1,0
57261,2374,D00485009,1,0
57262,2374,D00485010,1,0
57263,2374,D00485011,1,0
57264,2374,D00485012,1,0
57265,2374,D00485013,1,0
57266,2374,D00485014,1,0
57267,2374,D00485015,1,0
57268,2374,D00485016,1,0
57269,2374,D00485017,1,0
57270,2374,D00485018,1,0
57271,2374,D00485019,1,0
57272,2374,D00485020,1,0
57273,2374,D00485021,1,0
57274,2374,D00485022,1,0
57275,2374,D00485023,1,0
57276,2374,D00485024,1,0
57277,2374,D00485025,1,0
57278,2374,D00485026,1,0
57279,2374,D00485027,1,0
57280,2374,D00485028,1,0
57281,2374,D00485029,1,0
57282,2374,D00485030,1,0
57283,2374,D00485031,1,0
57284,2374,D00485032,1,0
57285,2374,D00485033,1,0
57286,2374,D00485034,1,0
57287,2374,D00485035,1,0
57288,2374,D00485036,1,0
57289,2374,D00485037,1,0
57290,2374,D00485038,1,0
57291,2374,D00485039,1,0
57292,2374,D00485040,1,0
57293,2374,D00485041,1,0
57294,2374,D00485042,1,0
57295,2374,D00485043,1,0
57296,2374,D00485044,1,0
57297,2374,D00485045,1,0
57298,2374,D00485046,1,0
57299,2374,D00485047,1,0
57300,2374,D00485048,1,0
57301,2374,D00485049,1,0
57302,2374,D00485050,1,0
57303,2374,D00485187,1,0
57304,2374,D00485188,1,0
57305,2374,D00485189,1,0
57306,2374,D00485190,1,0
57307,2374,D00485191,1,0
57308,2374,D00485192,1,0
57309,2374,D00485193,1,0
57310,2374,D00485194,1,0
57311,2374,D00485195,1,0
57312,2374,D00485196,1,0
57313,2374,D00485197,1,0
57314,2374,D00485198,1,0
57315,2374,D00485199,1,0
57316,2374,D00485200,1,0
57317,2374,D00485201,1,0
57318,2374,D00485202,1,0
57319,2374,D00485203,1,0
57320,2374,D00485204,1,0
57321,2374,D00485205,1,0
57322,2374,D00485206,1,0
57323,2374,D00485207,1,0
57324,2374,D00485208,1,0
57325,2374,D00485209,1,0
57326,2374,D00485210,1,0
57327,2374,D00485211,1,0
57328,2374,D00485212,1,0
57329,2374,D00485213,1,0
57330,2374,D00485214,1,0
57331,2374,D00485215,1,0
57332,2374,D00485216,1,0
57333,2374,D00485217,1,0
57334,2374,D00485218,1,0
57335,2374,D00485219,1,0
57336,2374,D00485220,1,0
57337,2374,D00485221,1,0
57338,2374,D00485222,1,0
57339,2374,D00485223,1,0
57340,2374,D00485224,1,0
57341,2374,D00485225,1,0
57342,2374,D00485226,1,0
57343,2374,D00485227,1,0
57344,2374,D00485228,1,0
57345,2374,D00485230,1,0
57346,2374,D00485231,1,0
57347,2374,D00485232,1,0
57348,2374,D00485235,1,0
57349,2374,D00485236,1,0
57350,2374,D00485237,1,0
57351,2374,D00485238,1,0
57352,2374,D00485239,1,0
57353,2374,D00485240,1,0
57354,2374,D00485241,1,0
57355,2374,D00485246,1,0
57356,2374,D00485247,1,0
57357,2374,D00485248,1,0
57358,2374,D00485251,1,0
57359,2374,D00485256,1,0
57360,2374,D00485257,1,0
57361,2374,D00485258,1,0
57362,2374,D00485259,1,0
57363,2374,D00485260,1,0
57364,2374,D00485261,1,0
57365,2374,D00485262,1,0
57366,2374,D00485263,1,0
57367,2374,D00485264,1,0
57368,2374,D00485265,1,0
57369,2374,D00485266,1,0
57370,2374,D00485267,1,0
57371,2374,D00485268,1,0
57372,2374,D00485269,1,0
57373,2374,D00485270,1,0
57374,2374,D00485271,1,0
57375,2374,D00485272,1,0
57376,2374,D00485273,1,0
57377,2374,D00485274,1,0
57378,2374,D00485276,1,0
57379,2374,D00485277,1,0
57380,2374,D00485278,1,0
57381,2374,D00485279,1,0
57382,2374,D00485280,1,0
57383,2374,D00485281,1,0
57384,2374,D00485282,1,0
57385,2374,D00485283,1,0
57386,2374,D00485284,1,0
57387,2374,D00485286,1,0
57388,2374,D00485287,1,0
57389,2374,D00485288,1,0
57390,2374,D00485290,1,0
57391,2374,D00485291,1,0
57392,2374,D00485292,1,0
57393,2374,D00485293,1,0
57394,2374,D00485294,1,0
57395,2374,D00485295,1,0
57396,2374,D00485296,1,0
57397,2374,D00485297,1,0
57398,2374,D00485298,1,0
57399,2374,D00485299,1,0
57400,2374,D00485300,1,0
57401,2374,D00485302,1,0
57402,2374,D00485303,1,0
57403,2374,D00485305,1,0
57404,2374,D00485307,1,0
57405,2374,D00485309,1,0
57406,2374,D00485310,1,0
57407,2374,D00485311,1,0
57408,2374,D00485313,1,0
57409,2374,D00485314,1,0
57410,2374,D00485315,1,0
57411,2374,D00485316,1,0
57412,2374,D00485317,1,0
57413,2374,D00485318,1,0
57414,2374,D00485319,1,0
57415,2374,D00485320,1,0
57416,2374,D00485321,2,0
57417,2374,D00485323,1,0
57418,2374,D00485325,1,0
57419,2374,D00485326,1,0
57420,2374,D00485327,1,0
57421,2374,D00485328,1,0
57422,2374,D00485331,1,0
57423,2374,D00485333,1,0
57424,2374,D00485341,1,0
57425,2374,D00485342,1,0
57426,2374,D00485343,1,0
57427,2374,D00485345,1,0
57428,2374,D00485346,1,0
57429,2374,D00485350,1,0
57430,2374,D00485351,1,0
57431,2374,D00485352,1,0
57432,2374,D00485353,1,0
57433,2374,D00485355,1,0
57434,2374,D00485357,1,0
57435,2374,D00485358,1,0
57436,2374,D00485359,1,0
57437,2374,D00485360,1,0
57438,2374,D00485361,1,0
57439,2374,D00485362,1,0
57440,2374,D00485363,1,0
57441,2374,D00485364,1,0
57442,2374,D00485365,1,0
57443,2374,D00485366,1,0
57444,2374,D00485367,1,0
57445,2374,D00485368,1,0
57446,2374,D00485371,1,0
57447,2374,D00485376,1,0
57448,2374,D00485377,1,0
57449,2374,D00485378,1,0
57450,2374,D00485379,1,0
57451,2374,D00485380,1,0
57452,2374,D00485382,1,0
57453,2374,D00485384,1,0
57454,2374,D00485385,1,0
57455,2374,D00485386,1,0
57456,2374,D00485387,1,0
57457,2374,D00485389,1,0
57458,2374,D00485401,1,0
57459,2374,D00485402,1,0
57460,2374,D00485403,1,0
57461,2374,D00485405,1,0
57462,2374,D00485406,1,0
57463,2374,D00485407,1,0
57464,2374,D00485408,1,0
57465,2374,D00485409,1,0
57466,2374,D00485430,1,0
57467,2374,D00485431,1,0
57468,2374,D00485432,1,0
57469,2374,D00485433,1,0
57470,2374,D00485435,1,0
57471,2374,D00485437,1,0
57472,2374,D00485439,1,0
57473,2374,D00485440,1,0
57474,2374,D00485443,1,0
57475,2374,D00485445,1,0
57476,2374,D00485447,1,0
57477,2374,D00485448,1,0
57478,2374,D00485450,1,0
57479,2374,D00485807,1,0
57480,2374,D00485810,1,0
57481,2374,D00485811,1,0
57482,2374,D00485812,1,0
57483,2374,D00485814,1,0
57484,2374,D00485815,1,0
57485,2374,D00485816,1,0
57486,2374,D00485817,1,0
57487,2374,D00485818,1,0
57488,2374,D00485820,1,0
57489,2374,D00485821,1,0
57490,2374,D00485822,1,0
57491,2374,D00485823,1,0
57492,2374,D00485824,1,0
57493,2374,D00485827,1,0
57494,2374,D00485828,1,0
57495,2374,D00485829,1,0
57496,2374,D00485830,1,0
57497,2374,D00485831,1,0
57498,2374,D00485832,1,0
57499,2374,D00485833,1,0
57500,2374,D00485834,1,0
57501,2374,D00485835,1,0
57502,2374,D00485836,1,0
57503,2374,D00485840,1,0
57504,2374,D00485842,1,0
57505,2374,D00485843,1,0
57506,2374,D00485844,1,0
57507,2374,D00485845,1,0
57508,2374,D00485846,1,0
57509,2374,D00485855,1,0
57510,2374,D00485875,1,0
57511,2374,D00485883,1,0
57512,2374,D00485884,1,0
57513,2374,D00485887,1,0
57514,2374,D00485888,1,0
57515,2374,D00485891,1,0
57516,2374,D00485892,1,0
57517,2374,D00486061,1,0
57518,2374,D00486062,1,0
57519,2374,D00486063,1,0
57520,2374,D00486064,1,0
57521,2374,D00486065,1,0
57522,2374,D00486066,1,0
57523,2374,D00486067,1,0
57524,2374,D00486068,1,0
57525,2374,D00486069,1,0
57526,2374,D00486070,1,0
57527,2374,D00486073,1,0
57528,2374,D00486074,1,0
57529,2374,D00486075,1,0
57530,2374,D00486076,1,0
57531,2374,D00486077,1,0
57532,2374,D00486078,1,0
57533,2374,D00486079,1,0
57534,2374,D00486080,1,0
57535,2374,D00486081,1,0
57536,2374,D00486082,1,0
57537,2374,D00486083,1,0
57538,2374,D00486084,1,0
57539,2374,D00486085,1,0
57540,2374,D00486086,1,0
57541,2374,D00486087,1,0
57542,2374,D00486088,1,0
57543,2374,D00486089,1,0
57544,2374,D00486090,1,0
57545,2374,D00486091,1,0
57546,2374,D00486092,1,0
57547,2374,D00486093,1,0
57548,2374,D00486094,1,0
57549,2374,D00486095,1,0
57550,2374,D00486096,1,0
57551,2374,D00486097,1,0
57552,2374,D00486098,1,0
57553,2374,D00486099,1,0
57554,2374,D00486100,1,0
57555,2374,D00486101,1,0
57556,2374,D00486102,1,0
57557,2374,D00486103,1,0
57558,2374,D00486104,1,0
57559,2374,D00486105,1,0
57560,2374,D00486106,1,0
57561,2374,D00486107,1,0
57562,2374,D00486108,1,0
57563,2374,D00486109,1,0
57564,2374,D00486110,1,0
57565,2374,D00486111,1,0
57566,2374,D00486112,1,0
57567,2374,D00486113,1,0
57568,2374,D00486114,1,0
57569,2374,D00486115,1,0
57570,2374,D00486116,1,0
57571,2374,D00486117,1,0
57572,2374,D00486118,1,0
57573,2374,D00486119,1,0
57574,2374,D00486120,1,0
57575,2374,D00486121,1,0
57576,2374,D00486122,1,0
57577,2374,D00486123,1,0
57578,2374,D00486124,1,0
57579,2374,D00486125,1,0
57580,2374,D00486126,1,0
57581,2374,D00486130,1,0
57582,2374,D00486131,1,0
57583,2374,D00486132,1,0
57584,2374,D00486133,1,0
57585,2374,D00486138,1,0
57586,2374,D00486276,1,0
57587,2374,D00486277,1,0
57588,2374,D00486278,1,0
57589,2374,D00486279,1,0
57590,2374,D00486280,1,0
57591,2374,D00486281,1,0
57592,2374,D00486282,1,0
57593,2374,D00486283,1,0
57594,2374,D00486284,1,0
57595,2374,D00486285,1,0
57596,2374,D00486286,1,0
57597,2374,D00486287,1,0
57598,2374,D00486288,1,0
57599,2374,D00486289,1,0
57600,2374,D00486290,1,0
57601,2374,D00486291,1,0
57602,2374,D00486292,1,0
57603,2374,D00486293,1,0
57604,2374,D00486294,1,0
57605,2374,D00486295,1,0
57606,2374,D00486296,1,0
57607,2374,D00486297,1,0
57608,2374,D00486298,1,0
57609,2374,D00486299,1,0
57610,2374,D00486300,1,0
57611,2374,D00486301,1,0
57612,2374,D00486302,1,0
57613,2374,D00486303,1,0
57614,2374,D00486304,1,0
57615,2374,D00486305,1,0
57616,2374,D00486306,1,0
57617,2374,D00486307,1,0
57618,2374,D00486308,1,0
57619,2374,D00486309,1,0
57620,2374,D00486310,2,0
57621,2374,D00486311,1,0
57622,2374,D00486312,1,0
57623,2374,D00486313,1,0
57624,2374,D00486314,1,0
57625,2374,D00486315,1,0
57626,2374,D00486316,1,0
57627,2374,D00486317,1,0
57628,2374,D00486318,1,0
57629,2374,D00486319,1,0
57630,2374,D00486320,1,0
57631,2374,D00486321,1,0
57632,2374,D00486322,1,0
57633,2374,D00486323,1,0
57634,2374,D00486324,1,0
57635,2374,D00486325,2,0
57636,2374,D00486326,1,0
57637,2374,D00486327,1,0
57638,2374,D00486328,1,0
57639,2374,D00486329,1,0
57640,2374,D00486330,1,0
57641,2374,D00486331,1,0
57642,2374,D00486332,1,0
57643,2374,D00486333,1,0
57644,2374,D00486334,1,0
57645,2374,D00486335,1,0
57646,2374,D00486336,1,0
57647,2374,D00486337,1,0
57648,2374,D00486338,1,0
57649,2374,D00486339,1,0
57650,2374,D00486341,1,0
57651,2374,D00486342,1,0
57652,2374,D00486343,1,0
57653,2374,D00486344,1,0
57654,2374,D00486346,1,0
57655,2374,D00486347,1,0
57656,2374,D00486348,1,0
57657,2374,D00486349,1,0
57658,2374,D00486350,1,0
57659,2374,D00486351,1,0
57660,2374,D00486352,1,0
57661,2374,D00486353,1,0
57662,2374,D00486354,1,0
57663,2374,D00486355,1,0
57664,2374,D00486356,1,0
57665,2374,D00486357,1,0
57666,2374,D00486358,1,0
57667,2374,D00486359,1,0
57668,2374,D00486360,1,0
57669,2374,D00486361,1,0
57670,2374,D00486362,1,0
57671,2374,D00486363,1,0
57672,2374,D00486364,1,0
57673,2374,D00486365,1,0
57674,2374,D00486366,1,0
57675,2374,D00486367,1,0
57676,2374,D00486368,1,0
57677,2374,D00486369,1,0
57678,2374,D00486370,1,0
57679,2374,D00486371,1,0
57680,2374,D00486372,1,0
57681,2374,D00486373,1,0
57682,2374,D00486374,1,0
57683,2374,D00486375,1,0
57684,2374,D00486376,1,0
57685,2374,D00486377,1,0
57686,2374,D00486378,1,0
57687,2374,D00486379,1,0
57688,2374,D00486380,1,0
57689,2374,D00486381,1,0
57690,2374,D00486382,1,0
57691,2374,D00486383,1,0
57692,2374,D00486384,1,0
57693,2374,D00486385,1,0
57694,2374,D00486386,1,0
57695,2374,D00486387,1,0
57696,2374,D00486388,1,0
57697,2374,D00486389,1,0
57698,2374,D00486390,1,0
57699,2374,D00486391,1,0
57700,2374,D00486392,1,0
57701,2374,D00486393,1,0
57702,2374,D00486394,1,0
57703,2374,D00486395,1,0
57704,2374,D00486396,1,0
57705,2374,D00486397,1,0
57706,2374,D00486398,1,0
57707,2374,D00486399,1,0
57708,2374,D00486400,2,0
57709,2374,D00486401,1,0
57710,2374,D00486402,1,0
57711,2374,D00486403,1,0
57712,2374,D00486404,1,0
57713,2374,D00486405,1,0
57714,2374,D00486406,1,0
57715,2374,D00486407,1,0
57716,2374,D00486408,1,0
57717,2374,D00486409,1,0
57718,2374,D00486410,1,0
57719,2374,D00486411,1,0
57720,2374,D00486412,1,0
57721,2374,D00486413,1,0
57722,2374,D00486414,1,0
57723,2374,D00486415,1,0
57724,2374,D00486416,1,0
57725,2374,D00486417,1,0
57726,2374,D00486418,1,0
57727,2374,D00486419,1,0
57728,2374,D00486420,1,0
57729,2374,D00486421,1,0
